Ziemia - Bisekcja, 
x,y
0.4653224841708529,0.8926638186937733
0.45979323594322635,0.8954554712866819
0.4542455898117316,0.8982125492116256
0.44867975491813,0.9009349363638255
0.443095941208469,0.9036225178853773
0.4374943594263591,0.9062751801708339
0.43187522110620535,0.9088928108727609
0.4262387385663987,0.9114752989072589
0.4205851249024607,0.9140225344594579
0.41491459398014896,0.9165344089889788
0.40922736042851454,0.9190108152353652
0.4035236396329226,0.9214516472234818
0.3978036477280238,0.9238568002688825
0.39206760159068743,0.926226170983145
0.3863157188328877,0.9285596572791736
0.3805482177945514,0.9308571583764674
0.3747653175363587,0.9331185748063577
0.368967237832504,0.9353438084172081
0.3631541991634117,0.9375327623795833
0.35732642270841036,0.9396853411913826
0.3514841303383658,0.9418014506829374
0.3456275446082682,0.9438809980220748
0.33975688874978005,0.9459238917191445
0.33387238666373836,0.9479300416320106
0.3279742629126176,0.949899358971006
0.3220627427129476,0.951831756303851
0.3161380519276926,0.9537271475605337
0.3102004170585835,0.9555854480381535
0.304250065238412,0.9574065744057269
0.2982872242232812,0.9591904447089538
0.2923121223848145,0.9609369783749464
0.28632498870232115,0.9626460962169188
0.2803260527549243,0.9643177204388355
0.2743155447136417,0.9659517746400225
0.2682936953334303,0.9675481838197363
0.26226073594518545,0.9691068743816933
0.256216898447701,0.9706277741385568
0.25016241529958816,0.9721108123163844
0.24409751951115177,0.9735559195590319
0.23802244463622863,0.9749630279325157
0.2319374247639801,0.9763320709293329
0.22584269451065092,0.9776629834727376
0.21973848901127996,0.9789557019209739
0.21362504391137868,0.9802101640714654
0.20750259535856005,0.9814263091649609
0.20137137999413723,0.9826040778896334
0.195231634944675,0.983743412385137
0.18908359781350434,0.9848442562466159
0.18292750667219745,0.985906554528669
0.17676360005200334,0.9869302537492673
0.17059211693524368,0.9879153018936253
0.16441329674666974,0.9888616484180248
0.15822737934477984,0.9897692442535923
0.15203460501310034,0.9906380418100259
0.1458352144514255,0.9914679949792782
0.13962944876702083,0.9922590591391854
0.1334175494657857,0.9930111911570522
0.12719975844338316,0.9937243493931831
0.12097631797632653,0.9943984937043662
0.11474747071303086,0.9950335854473065
0.10851345966482939,0.9956295874820069
0.10227452819694684,0.9961864641751
0.09603092001944383,0.9967041814031268
0.08978287917811799,0.9971827065557645
0.08353065004537237,0.997622008539001
0.07727447731104618,0.9980220577782576
0.07101460597321141,0.9983828262214575
0.06475128132893106,0.9987042873420415
0.05848474896498484,0.9989864161419295
0.05221525474855777,0.9992291891544267
0.04594304481789546,0.9994325844470766
0.03966836557292362,0.9995965816244573
0.03339146366583394,0.9997211618309229
0.027112585991635806,0.9998063077532888
0.02083197967867416,0.9998520036234604
0.014549892079114165,0.999858235221005
0.008266570759393065,0.9998249898756663
0.0019822634906379337,0.999752256469821
-0.004302781760947687,0.9996400254408794
-0.010588316843730173,0.9994882887836234
-0.016874093430323336,0.9992970400524902
-0.02315986302729856,0.9990662743637932
-0.029445376984926285,0.998795988397886
-0.035730386506946335,0.9984861804012637
-0.04201464266037203,0.998136850188606
-0.048297896385320685,0.9977479991447584
-0.05457989850487937,0.9973196302266522
-0.06086039973499397,0.9968517479651632
-0.06713915069439255,0.9963443584669077
-0.07341590191453391,0.9957974694159777
-0.07969040384958843,0.9952110900756109
-0.08596240688644333,0.9945852312897997
-0.09223166135473677,0.9939199054848361
-0.09849791753692189,0.9932151266707915
-0.10476092567835306,0.9924709104429336
-0.11102043599740379,0.9916872739830783
-0.11727619869560618,0.9908642360608761
-0.12352796396781929,0.9900018170350335
-0.12977548201242317,0.9891000388544682
-0.13601850304153415,0.9881589250593986
-0.14225677729124847,0.9871785007823667
-0.14849005503190882,0.9861587927491935
-0.154718086578394,0.9850998292798681
-0.1609406223004331,0.9840016402893682
-0.16715741263293968,0.9828642572884141
-0.17336820808637302,0.9816877133841517
-0.17957275925711605,0.9804720432807709
-0.18577081683788035,0.9792172832800501
-0.1919621316281255,0.977923471281836
-0.19814645454450558,0.9765906467844503
-0.2043235366313315,0.9752188508850286
-0.2104931290710552,0.9738081262797864
-0.2166549831947709,0.9723585172642181
-0.222808850492737,0.9708700697332213
-0.22895448262491525,0.9693428311811514
-0.23509163143152742,0.9677768507018054
-0.2412200489436305,0.9661721789883312
-0.24733948739370523,0.9645288683330674
-0.2534496992262657,0.9628469726273087
-0.25955043710848047,0.9611265473609981
-0.2656414539408106,0.9593676496223481
-0.27172250286766236,0.957570338097385
-0.27779333728805333,0.9557346730694231
-0.28385371086629246,0.953860716418461
-0.2899033775426744,0.951948531620507
-0.2959420915441826,0.9499981837468272
-0.30196960739520906,0.9480097394631197
-0.307985679928282,0.9459832670286135
-0.3139900642948057,0.9439188362950921
-0.3199825159758112,0.9418165187058402
-0.3259627907927146,0.9396763872945162
-0.3319306449180871,0.9374985166839461
-0.337885834886432,0.9352829830848433
-0.3438281176049686,0.9330298642944493
-0.34975725036442806,0.9307392396950986
-0.3556729908498487,0.9284111902527068
-0.3615750971513859,0.926045798515179
-0.36746332777512025,0.9236431486107427
-0.3733374416538758,0.9212033262462024
-0.37919719815803904,0.9187264187051138
-0.38504235710638535,0.916212514845883
-0.3908726787769056,0.9136617050997835
-0.39668792391763635,0.9110740814688975
-0.4024878537574921,0.9084497375239761
-0.4082722300170994,0.9057887684022207
-0.4140408149196309,0.9030912708049856
-0.41979337120163746,0.9003573429954012
-0.4255296621238867,0.8975870847959144
-0.43124945148218946,0.8947805975857549
-0.4369525036182347,0.8919379842983148
-0.4426385834304161,0.8890593494184525
-0.4483074563846563,0.8861447989797147
-0.4539588885252275,0.8831944405614776
-0.45959264648557047,0.880208383286007
-0.46520849749910276,0.8771867378154395
-0.47080620941002654,0.8741296163486794
-0.47638555068412586,0.8710371326182177
-0.4819462904195591,0.8679094018868685
-0.48748819835764273,0.8647465409444239
-0.493011044893627,0.8615486681042273
-0.49851460108746165,0.8583159031996654
-0.5039986386745514,0.8550483675805804
-0.5094629300765046,0.8517461841095954
-0.5149072484118629,0.8484094771583641
-0.5203313675068265,0.8450383726037358
-0.5257350619059642,0.8416329978238362
-0.5311181068829068,0.8381934816940706
-0.5364802784510315,0.8347199545830428
-0.5418213533741282,0.8312125483483901
-0.5471411091770516,0.8276713963325405
-0.5524393241563561,0.8240966333583838
-0.5577157773909146,0.8204883957248622
-0.56297024875252,0.8168468212024785
-0.5682025189164651,0.8131720490287231
-0.5734123693721093,0.8094642199034154
-0.578599582433419,0.8057234759839684
-0.583763941249493,0.8019499608805646
-0.5889052298150615,0.7981438196512561
-0.5940232329809673,0.7943051987969775
-0.5991177364646217,0.7904342462564796
-0.6041885268604396,0.7865311114011792
-0.6092353916502445,0.782595945029929
-0.614258119213656,0.7786288993637042
-0.6192564988384477,0.7746301280402045
-0.6242303207308765,0.7705997861083812
-0.6291793760259905,0.7665380300228748
-0.6341034567979023,0.7624450176383764
-0.6390023560700393,0.7583209082039047
-0.6438758678253623,0.7541658623570019
-0.6487237870165531,0.7499800421178482
-0.65354590957617,0.7457636108832981
-0.6583420324267769,0.7415167334208294
-0.6631119534910341,0.7372395758624172
-0.6678554717017596,0.7329323056983227
-0.6725723870119552,0.7285950917708037
-0.6772625004047971,0.7242281042677444
-0.6819256139035916,0.7198315147162045
-0.6865615305816978,0.7154054959758851
-0.6911700545724068,0.7109502222325212
-0.6957509910787888,0.7064658689911877
-0.7003041463835001,0.7019526130695293
-0.7048293278585503,0.6974106325909095
-0.7093263439750287,0.692840106977483
-0.7137950043127931,0.688241216943184
-0.7182351195701145,0.6836141444866404
-0.7226465015732801,0.6789590728840078
-0.7270289632861542,0.6742761866817244
-0.7313823188196944,0.6695656716891889
-0.7357063834414238,0.6648277149713604
-0.7400009735848584,0.6600625048412804
-0.7442659068588873,0.655270230852518
-0.7485010020571089,0.6504510837915363
-0.7527060791671155,0.6456052556699867
-0.7568809593797341,0.640732939716921
-0.761025465098215,0.6358343303709316
-0.765139419947373,0.6309096232722144
-0.7692226487826765,0.6259590152545563
-0.7732749776992871,0.6209827043372472
-0.7772962340410451,0.6159808897169204
-0.7812862464094056,0.6109537717593121
-0.7852448446723183,0.6059015519909541
-0.7891718599730542,0.6008244330907884
-0.7930671247389802,0.5957226188817082
-0.796930472690272,0.5905963143220309
-0.8007617388485777,0.5854457254968919
-0.80456075954562,0.5802710596095715
-0.8083273724317429,0.5750725249727465
-0.8120614164843984,0.5698503309996736
-0.8157627320165753,0.5646046881953009
-0.8194311606851684,0.5593358081473063
-0.8230665454992863,0.5540439035170707
-0.8266687308284991,0.5487291880305765
-0.8302375624110225,0.5433918764692424
-0.8337728873618416,0.5380321846606853
-0.8372745541807697,0.5326503294694153
-0.8407424127604437,0.5272465287874649
-0.8441763143942552,0.5218210015249481
-0.8475761117842168,0.5163739676005533
-0.8509416590487593,0.510905647931974
-0.8542728117304677,0.5054162644262666
-0.8575694268037445,0.49990603997015093
-0.860831362682408,0.49437519842024036
-0.8640584792272215,0.4888239645932103
-0.8672506377533531,0.4832525642559022
-0.870407701037765,0.4776612241153658
-0.873529533326533,0.4720501718088381
-0.8766160003420944,0.46641963589366076
-0.8796669692904242,0.460769845837134
-0.8826823088681385,0.4551010320063151
-0.8856618892695248,0.4494134256577512
-0.8886055821934999,0.4437072589271547
-0.8915132608504911,0.43798276481902093
-0.8943847999692441,0.43224017719618585
-0.8972200758035553,0.4264797307693261
-0.900018966138927,0.42070166108640344
-0.9027813502991466,0.4149062045220505
-0.9055071091527896,0.40909359826690156
-0.9081961251196407,0.4032640803168714
-0.9108482821770417,0.3974178894623723
-0.913463465866156,0.3915552652774859
-0.9160415632981564,0.3856764481090738
-0.9185824631603313,0.3797816790658415
-0.9210860557221098,0.3738712000073475
-0.9235522328410068,0.36794525353296187
-0.9259808879684861,0.36200408297077363
-0.9283719161557393,0.35604793236645177
-0.9307252140593846,0.350077046472052
-0.9330406799470801,0.34409167073477803
-0.935318213703055,0.33809205128569486
-0.9375577168335539,0.3320784349283965
-0.9397590924721998,0.32605106912762194
-0.9419222453852674,0.32001020199783475
-0.944047081976874,0.31395608229175
-0.9461335102940838,0.3078889593888177
-0.9481814400319223,0.30180908328367073
-0.9501907825383075,0.29571670457451954
-0.9521614508188901,0.2896120744515137
-0.9540933595418083,0.2834954446850567
-0.9559864250423518,0.2773670676140833
-0.957840565327537,0.27122719613429946
-0.9596557000805955,0.26507608368637675
-0.9614317506653682,0.25891398424411644
-0.9631686401306133,0.25274115230257155
-0.9648662932142205,0.24655784286613674
-0.9665246363473367,0.24036431143659695
-0.9681435976583983,0.23416081400114677
-0.9697231069770732,0.22794760702037287
-0.9712630958381089,0.22172494741620527
-0.9727634974850897,0.21549309255983534
-0.9742242468741006,0.20925230025959998
-0.9756452806772969,0.20300282874884046
-0.977026537286382,0.19674493667372772
-0.9783679568159895,0.19047888308105962
-0.9796694811069728,0.18420492740602906
-0.9809310537295988,0.17792332945996728
-0.9821526199866476,0.17163434941805872
-0.9833341269164173,0.16533824780702966
-0.9844755232956321,0.1590352854928162
-0.9855767596422568,0.15272572366820208
-0.9866377882182132,0.14640982384043832
-0.9876585630320025,0.1400878478188414
-0.988639039841229,0.13376005770236446
-0.9895791761550295,0.12742671586715357
-0.9904789312364042,0.1210880849540824
-0.9913382661044509,0.11474442785626707
-0.9921571435365024,0.10839600770656731
-0.9929355280701659,0.10204308786506316
-0.993673386005265,0.0956859319065249
-0.9943706854056832,0.08932480360786045
-0.9950273961011106,0.0829599669355523
-0.9956434896886911,0.07659168603307853
-0.9962189395345726,0.07022022520832386
-0.9967537207753572,0.06384584892097811
-0.9972478103194536,0.05746882176992223
-0.9977011868483314,0.05108940848060742
-0.9981138308176751,0.04470787389242205
-0.9984857244584403,0.0383244829460537
-0.99881685177781,0.03193950067084287
-0.9991071985600526,0.02555319217212861
-0.99935675236728,0.01916582261858986
-0.9995655025401068,0.012777657229585003
-0.9997334401982096,0.006388961262484293
-0.9998605582407879,1.2244760163662133E-16
-0.9999468513469242,-0.006388961262484493
-0.9999923159758461,-0.012777657229584315
-0.9999969503670879,-0.01916582261858784
-0.9999607545405528,-0.02555319217212481
-0.9998837302964759,-0.03193950067083774
-0.9997658812152882,-0.038324482946045915
-0.9996072126573794,-0.044707873892411154
-0.9994077317627634,-0.051089408480592985
-0.9991674474506429,-0.057468821769904255
-0.9988863704188751,-0.06384584892095616
-0.9985645131433385,-0.07022022520829747
-0.9982018898771997,-0.0765916860330473
-0.9977985166500817,-0.08295996693551531
-0.9973544112671326,-0.08932480360781775
-0.9968695933079958,-0.09568593190647559
-0.996344084125681,-0.10204308786500726
-0.9957779068453364,-0.10839600770650394
-0.9951710863629227,-0.11474442785619714
-0.9945236493437882,-0.12108808495400412
-0.9938356242211455,-0.12742671586706703
-0.9931070411944497,-0.1337600577022696
-0.9923379322276803,-0.14008784781873695
-0.9915283310475221,-0.14640982384032478
-0.9906782731414517,-0.1527257236680781
-0.9897877957557238,-0.15903528549268225
-0.9888569378932621,-0.1653382478068853
-0.9878857403114517,-0.1716343494179032
-0.9868742455198357,-0.17792332945980144
-0.9858224977777148,-0.1842049274058512
-0.9847305430916493,-0.19047888308086977
-0.9835984292128668,-0.1967449366735259
-0.9824262056345731,-0.20300282874862588
-0.9812139235891666,-0.20925230025937222
-0.9799616360453588,-0.2154930925595949
-0.9786693977051987,-0.2217249474159522
-0.9773372650010022,-0.22794760702010633
-0.9759652960921879,-0.23416081400086639
-0.9745535508620178,-0.2403643114363023
-0.9731020909142439,-0.24655784286582796
-0.9716109795696628,-0.25274115230224825
-0.9700802818625741,-0.25891398424377826
-0.9685100645371495,-0.2650760836860233
-0.9669003960437055,-0.27122719613393126
-0.9652513465348873,-0.27736706761369995
-0.9635629878617584,-0.2834954446846575
-0.9618353935697997,-0.2896120744510991
-0.9600686388948176,-0.2957167045740896
-0.9582628007587609,-0.3018090832832243
-0.956417957765447,-0.3078889593883558
-0.9545341901962002,-0.31395608229127125
-0.9526115800053968,-0.3200102019973407
-0.9506502108159258,-0.3260510691271109
-0.9486501679145556,-0.33207843492786937
-0.9466115382472179,-0.3380920512851518
-0.9445344104141996,-0.34409167073421787
-0.9424188746652487,-0.35007704647147575
-0.9402650228945946,-0.3560479323658591
-0.93807294863588,-0.3620040829701642
-0.9358427470570081,-0.36794525353233526
-0.9335745149549035,-0.3738712000067048
-0.9312683507501889,-0.3797816790651832
-0.9289243544817772,-0.3856764481083989
-0.9265426278013784,-0.39155526527679474
-0.9241232739679248,-0.3974178894616651
-0.9216663978419122,-0.40326408031614797
-0.9191721058796584,-0.40909359826616193
-0.9166405061274805,-0.41490620452129445
-0.9140717082157902,-0.42070166108563223
-0.9114658233531092,-0.4264797307685395
-0.9088229643200031,-0.4322401771953836
-0.9061432454629357,-0.43798276481820364
-0.9034267826880454,-0.443707258926322
-0.9006736934548412,-0.4494134256569038
-0.8978840967698217,-0.45510103200545343
-0.8950581131800175,-0.46076984583625735
-0.8921958647664533,-0.46641963589276936
-0.8892974751375375,-0.47205017180793335
-0.8863630694223752,-0.47766122411444734
-0.8833927742640036,-0.4832525642549706
-0.8803867178125566,-0.4888239645922658
-0.8773450297183525,-0.494375198419283
-0.8742678411249092,-0.49990603996918126
-0.8711552846618882,-0.5054162644252849
-0.8680074944379655,-0.5109056479309798
-0.8648246060336291,-0.5163739675995481
-0.8616067564939097,-0.5218210015239321
-0.8583540843210393,-0.5272465287864382
-0.8550667294670381,-0.5326503294683783
-0.851744833326237,-0.5380321846596382
-0.8483885387277278,-0.5433918764681861
-0.8449979899277497,-0.5487291880295113
-0.841573332602005,-0.5540439035159963
-0.8381147138379107,-0.5593358081462242
-0.8346222821267856,-0.5646046881942112
-0.8310961873559706,-0.5698503309985766
-0.827536580800885,-0.5750725249716427
-0.8239436151170214,-0.5802710596084613
-0.8203174443318743,-0.5854457254957759
-0.816658223836809,-0.5905963143209096
-0.8129661103788706,-0.5957226188805819
-0.809241262052527,-0.600824433089657
-0.8054838382913572,-0.6059015519898193
-0.801693999859678,-0.6109537717581739
-0.7978719088441115,-0.6159808897157792
-0.7940177286450961,-0.6209827043361038
-0.7901316239683394,-0.6259590152534104
-0.7862137608162134,-0.6309096232710676
-0.7822643064790986,-0.6358343303697838
-0.7782834295266662,-0.6407329397157727
-0.7742712997991116,-0.6456052556688384
-0.7702280883983306,-0.6504510837903891
-0.7661539676790468,-0.6552702308513721
-0.7620491112398823,-0.6600625048401362
-0.7579136939143781,-0.6648277149702184
-0.7537478917619669,-0.6695656716880497
-0.7495518820588924,-0.6742761866805884
-0.7453258432890814,-0.6789590728828755
-0.7410699551349643,-0.6836141444855125
-0.7367843984682533,-0.688241216942061
-0.732469355340668,-0.6928401069763654
-0.7281250089746184,-0.6974106325897981
-0.7237515437538402,-0.7019526130684236
-0.7193491452139856,-0.7064658689900895
-0.7149180000331729,-0.7109502222314301
-0.7104582960224864,-0.715405495974802
-0.7059702221164424,-0.7198315147151291
-0.7014539683634036,-0.7242281042666783
-0.6969097259159616,-0.7285950917697465
-0.6923376870212723,-0.7329323056972753
-0.6877380450113564,-0.73723957586138
-0.6831109942933562,-0.7415167334198028
-0.6784567303397584,-0.7457636108822825
-0.6737754496785796,-0.7499800421168437
-0.6690673498835104,-0.7541658623560085
-0.6643326295640282,-0.758320908202924
-0.6595714883554747,-0.7624450176374088
-0.6547841269090983,-0.7665380300219198
-0.6499707468820587,-0.7705997861074388
-0.6451315509274048,-0.7746301280392761
-0.6402667426840197,-0.7786288993627895
-0.6353765267665284,-0.7825959450290288
-0.6304611087551819,-0.7865311114002934
-0.6255206951857075,-0.7904342462556087
-0.6205554935391306,-0.7943051987961216
-0.6155657122315675,-0.7981438196504159
-0.6105515606039937,-0.80194996087974
-0.6055132489119803,-0.8057234759831593
-0.6004509883154067,-0.8094642199026224
-0.595364990868149,-0.8131720490279457
-0.5902554695077403,-0.8168468212017178
-0.585122638045012,-0.8204883957241178
-0.579966711153705,-0.8240966333576563
-0.5747879043600643,-0.8276713963318302
-0.5695864340324097,-0.8312125483476968
-0.5643625173706841,-0.8347199545823657
-0.5591163723959794,-0.8381934816934111
-0.5538482179400532,-0.8416329978231933
-0.5485582736348115,-0.8450383726031098
-0.5432467599017825,-0.8484094771577559
-0.5379138979415758,-0.8517461841090039
-0.5325599097233118,-0.8550483675800062
-0.5271850179740486,-0.858315903199109
-0.5217894461681868,-0.8615486681036877
-0.516373418516859,-0.8647465409439011
-0.5109371599573077,-0.8679094018863627
-0.5054808961422502,-0.8710371326177285
-0.5000048534292275,-0.8741296163482071
-0.4945092588699464,-0.8771867378149838
-0.4889943401996029,-0.8802083832855683
-0.4834603258262048,-0.8831944405610549
-0.47790744481987324,-0.8861447989793088
-0.47233592690214843,-0.8890593494180622
-0.46674600243527,-0.8919379842979402
-0.4611379024114657,-0.8947805975853961
-0.4555118584422238,-0.8975870847955711
-0.4498681027475607,-0.9003573429950728
-0.4442068681452844,-0.9030912708046718
-0.4385283880402457,-0.9057887684019219
-0.4328328964136035,-0.9084497375236912
-0.4271206278120573,-0.9110740814686263
-0.4213918173371023,-0.9136617050995263
-0.41564670063427084,-0.9162125148456394
-0.4098855138823709,-0.9187264187048835
-0.4041084937827274,-0.9212033262459846
-0.39831587754841713,-0.9236431486105375
-0.3925079028935125,-0.9260457985149856
-0.38668480802231514,-0.9284111902525253
-0.38084683161860095,-0.9307392396949284
-0.37499421283485823,-0.93302986429429
-0.3691271912815343,-0.935282983084695
-0.3632460070162853,-0.9374985166838077
-0.35735090053321744,-0.9396763872943878
-0.35144211275215664,-0.9418165187057214
-0.3455198850078965,-0.9439188362949822
-0.33958445903946954,-0.9459832670285124
-0.3336360769794169,-0.948009739463027
-0.32767498134306894,-0.9499981837467423
-0.32170141501782634,-0.9519485316204298
-0.3157156212524563,-0.9538607164183908
-0.30971784364639243,-0.9557346730693594
-0.3037083261390443,-0.9575703380973279
-0.29768731299912043,-0.9593676496222967
-0.2916550488139508,-0.9611265473609525
-0.28561177847883584,-0.962846972627268
-0.2795577471863895,-0.9645288683330316
-0.2734932004159078,-0.9661721789882998
-0.26741838392273976,-0.9677768507017779
-0.26133354372767703,-0.9693428311811277
-0.2552389261063561,-0.9708700697332008
-0.24913477757866698,-0.972358517264201
-0.2430213448981928,-0.9738081262797718
-0.23689887504164003,-0.9752188508850164
-0.2307676151983085,-0.9765906467844403
-0.22462781275956148,-0.9779234712818274
-0.21847971530831273,-0.9792172832800432
-0.21232357060854518,-0.9804720432807651
-0.20615962659482387,-0.9816877133841471
-0.1999881313618475,-0.98286425728841
-0.19380933315400345,-0.9840016402893647
-0.1876234820497698,-0.9850998289845164
-0.18143082147722261,-0.9861587927491905
-0.1752316051518352,-0.9871785007823635
-0.16902608011793344,-0.9881589250593953
-0.16281449521245006,-0.9891000388544644
-0.15659709935978433,-0.9900018170350291
-0.15037414156150108,-0.9908642360608713
-0.14414587088606198,-0.9916872739830727
-0.1379125364585605,-0.9924709104429273
-0.1316743874505029,-0.9932151266707844
-0.12543167306958794,-0.9939199054848283
-0.11918464254953089,-0.9945852312897911
-0.1129335451398998,-0.9952110900756015
-0.10667863009597799,-0.9957974694159676
-0.10042014666865723,-0.9963443584668971
-0.09415834409434444,-0.996851747965152
-0.08789347158490984,-0.9973196302266406
-0.08162577831764321,-0.9977479991447465
-0.07535551342525577,-0.9981368501885941
-0.0690829259858902,-0.9984861804012518
-0.06280826501316907,-0.9987959883978744
