Mars - Bisekcja, 
x,y
1.040626058202071,1.2003364274062256
1.0339886859915595,1.2058330322185258
1.027311975881465,1.2112892911590616
1.0205961020944307,1.2167049707168305
1.0138412404053334,1.2220798379447333
1.0070475681459168,1.2274136604679897
1.0002152642094095,1.2327062064926544
0.9933445090551408,1.2379572448142244
0.9864354847131416,1.2431665448263478
0.979488374788735,1.2483338765296288
0.9725033644671135,1.2534590105405314
0.9654806405179054,1.258541718100382
0.9584203912997227,1.2635817710844721
0.9513228067646968,1.268578942011261
0.9441880784629928,1.2735330040516792
0.9370163995473113,1.278443731038535
0.9298079647773654,1.2833108974760197
0.9225629705243424,1.2881342785493182
0.9152816147753384,1.2929136501343241
0.9079640971377749,1.297648788807454
0.9006106188437885,1.30233947185557
0.8932213827545961,1.3069854772860061
0.8857965933648339,1.3115865838366987
